cap,cush,joint,prob_n,overlay,IS_sh,IS_cagr,IS_dd,IS_vol,IS_worst,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
NOCAP,S05,J_P3,3,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.898547165327401,0.08362838223605973,-0.15926754316266734,0.09399207147009324,-0.030363810646865965
NOCAP,S05,J_P3,3,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8681397311536598,0.08374557915800884,-0.16015783454936094,0.09782206668633464,-0.02974720177301143
NOCAP,S05,J_P5,5,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.9122369316961539,0.0856015500878653,-0.14729538549978227,0.09464338818140483,-0.030363810646865965
NOCAP,S05,J_P5,5,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8705374033094604,0.08447597851507815,-0.14203699376935242,0.09839044316663331,-0.02974720177301143
NOCAP,S05,J_P10,10,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.9127389792220002,0.08622213101059018,-0.1491482110880593,0.09528423858773195,-0.030363810646865965
NOCAP,S05,J_P10,10,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8792864001080892,0.08597367264528666,-0.14501061453897912,0.09905611534047487,-0.02974720177301143
NOCAP,S07,V2,0,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.8626495181086972,0.05500845141571764,-0.12130388275912363,0.06444769866294774,-0.028486405465007976
NOCAP,S07,V2,0,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.6687816855151906,0.04705152626549758,-0.18433969089093427,0.07266953929405558,-0.08623523007666448
NOCAP,S07,J_FULL,0,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.9016003409464257,0.0808153231998574,-0.14165978370009202,0.09046393674213625,-0.028486405465007976
NOCAP,S07,J_FULL,0,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.893885998671145,0.08431302207763114,-0.13321719279737831,0.09535994318004842,-0.028486405465007976
NOCAP,S07,J_P3,3,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.897808291751025,0.08129309239677895,-0.1590126955489619,0.09143692744970647,-0.03038309819283166
NOCAP,S07,J_P3,3,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8815565432656314,0.08402714476696627,-0.15639027036229314,0.09652097799264704,-0.02974720177301143
NOCAP,S07,J_P5,5,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.9122068293775182,0.08331006506147465,-0.1488169022106044,0.0921039548728893,-0.03038309819283166
NOCAP,S07,J_P5,5,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8839631762708785,0.08475862216411456,-0.14338564947940735,0.09708262352450214,-0.02974720177301143
NOCAP,S07,J_P10,10,BOOK,1.1308906088922241,0.07256243675490137,-0.10248065768417114,0.06373684559318418,-0.02316453623992197,0.9110202094125798,0.08379974106391996,-0.15066642172424916,0.09278963145416373,-0.03038309819283166
NOCAP,S07,J_P10,10,PER,1.7444075344479824,0.11900832724344923,-0.03941807183088164,0.06569757054233237,-0.02316453623992197,0.8945658822942474,0.08645144570751073,-0.14580113011382956,0.09774799346426766,-0.02974720177301143
CAP8,OFF,V2,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.6069890000431983,0.03319719419949618,-0.140279847787266,0.056388632858361314,-0.026408606989415398
CAP8,OFF,V2,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.6856875347438067,0.04468088212813259,-0.1370215407738038,0.06699229076970349,-0.05181797871663933
CAP8,OFF,J_FULL,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9847615731875089,0.06754175761583148,-0.1395799744172559,0.06873835430837219,-0.026408606989415398
CAP8,OFF,J_FULL,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.900475479137461,0.06581985457928763,-0.13332012225713785,0.07377667990830018,-0.028224999262652456
CAP8,OFF,J_P3,3,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9861905423658773,0.0689040457141008,-0.14432755280818388,0.0700222609747948,-0.02727568302202678
CAP8,OFF,J_P3,3,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.8871733984904274,0.06581067983070654,-0.15452757937980066,0.07497327228101117,-0.028224999262652456
