cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
NOCAP,True,CORE3B6,EQ,OFF,1.479031173354741,-0.07840705400821046,0.6387173116237396,0.049610159261973985,-0.14657597382707988,0.08091045686044081,-0.06179318182164791
NOCAP,True,CORE3B6,EQ,V2,1.6049715338570116,-0.0732773307852973,0.6488965375674568,0.026675593148157928,-0.12154687959260824,0.041917624570935966,-0.020932720554683506
NOCAP,True,CORE3B6,EQ,V3,1.4399045026149762,-0.08451126565200218,0.5289151419056672,0.03521589359393906,-0.16831019738510689,0.07007802184056473,-0.06079595718364359
NOCAP,True,CORE3B6,HLV,OFF,1.3915395977014198,-0.08090423192211682,0.6398411149047017,0.05026107149938852,-0.14314500358338,0.08185535407257025,-0.06581508531478843
NOCAP,True,CORE3B6,HLV,V2,1.5188486151203582,-0.07667847794616367,0.6268542390767667,0.0257300018815787,-0.12801333778951163,0.04192069242828289,-0.01932122719149149
NOCAP,True,CORE3B6,HLV,V3,1.3410353781268713,-0.08895908506057149,0.5343594279337792,0.03575124215963088,-0.16082688680473733,0.07036853826043059,-0.061774902815306475
NOCAP,True,CORE3B6,RP05,OFF,1.4166521852764167,-0.07906438768761426,0.6374204586641985,0.05022699521668428,-0.14397196222295172,0.08215299393687503,-0.06572519783955462
NOCAP,True,CORE3B6,RP05,V2,1.5455799597698545,-0.0747592801716398,0.6780748406457843,0.02785694273560635,-0.11820939834293143,0.041801729846825376,-0.01939890572654936
NOCAP,True,CORE3B6,RP05,V3,1.3819812272539367,-0.08678825988161254,0.5315789050404706,0.0356425909020508,-0.16421794262719425,0.07056494175474623,-0.06144739705234983
NOCAP,True,CORE3B6,RP07,OFF,1.3979680651457311,-0.07995157520287999,0.6380476012384201,0.050307889992414534,-0.14347323674414592,0.08219879020107507,-0.06620545506385683
NOCAP,True,CORE3B6,RP07,V2,1.5251753096256684,-0.0759232096825766,0.6301865814745775,0.025812417997327364,-0.1275355728037595,0.0418196256078421,-0.01949637878682073
NOCAP,True,CORE3B6,RP07,V3,1.3453196196168653,-0.0879969365928196,0.5342152260628577,0.035821226144223894,-0.16211974049961253,0.07053568726792496,-0.0616534458551041
NOCAP,True,CORE3BB,EQ,OFF,1.2601438298147463,-0.10576187179875962,0.6480848952125006,0.055687157701796774,-0.15818057718649892,0.08982160445227987,-0.07187872849866718
NOCAP,True,CORE3BB,EQ,V2,1.3749602760125892,-0.08321112645304074,0.5948032032746181,0.02784310439254223,-0.11920843342261989,0.048097702492971746,-0.03546047896613198
NOCAP,True,CORE3BB,EQ,V3,1.3372767028346144,-0.10728919385840507,0.5613688438576359,0.04093289426880298,-0.15281439830696408,0.0766860484647102,-0.061042352319777976
NOCAP,True,CORE3BB,HLV,OFF,1.2337547778054156,-0.103132780546763,0.6538749148725181,0.055162045764426626,-0.1558970609289282,0.08802273884326882,-0.07333615243510305
NOCAP,True,CORE3BB,HLV,V2,1.3545077090376911,-0.08186207590172079,0.5882122707471675,0.027088382877624495,-0.11986751831543752,0.04732678302445386,-0.03252933752819354
NOCAP,True,CORE3BB,HLV,V3,1.2911412048713145,-0.1076907992597751,0.5808146184258784,0.041860211113421864,-0.15031064038671293,0.0754983780771202,-0.06353831711808895
NOCAP,True,CORE3BB,RP05,OFF,1.2910569188212204,-0.09903066505820435,0.6549324954185964,0.05496691873800108,-0.15307707617079336,0.0875330783255744,-0.07244715058403914
NOCAP,True,CORE3BB,RP05,V2,1.3958846779014016,-0.08262446946679514,0.597989544662911,0.027812458870837053,-0.11881809899998574,0.04776703399525049,-0.03141376713905797
NOCAP,True,CORE3BB,RP05,V3,1.3118198161029522,-0.10868268442343876,0.5804702847063422,0.041741314587818934,-0.15482365236122742,0.07532467645713661,-0.06334780633266655
NOCAP,True,CORE3BB,RP07,OFF,1.26755324562201,-0.10015755673303617,0.6548845214214265,0.05498966406802297,-0.15388703806787007,0.08757832913628817,-0.07297556855151262
NOCAP,True,CORE3BB,RP07,V2,1.3688927825215906,-0.08396307616278453,0.5817788482260527,0.026979689837336673,-0.12047616900847324,0.04769889103023944,-0.031495480252014395
NOCAP,True,CORE3BB,RP07,V3,1.2871680646034878,-0.11000494466506205,0.5830516682385255,0.04189266267744807,-0.15353427269398157,0.07522776342563525,-0.06363522960662532
NOCAP,True,FULLB,EQ,OFF,1.2135864298559462,-0.11971708740035392,0.6051650453478343,0.04119600356364761,-0.1435030508447942,0.07084748326205785,-0.0513419489276194
NOCAP,True,FULLB,EQ,V2,1.2224210697044797,-0.09380430357684622,0.4654394480190184,0.01902047756416092,-0.12990504406740433,0.04239878200197196,-0.025328913547237125
NOCAP,True,FULLB,EQ,V3,1.1102216332342907,-0.12312861054446389,0.5786542810617803,0.036644552992449286,-0.13166197596672136,0.06594202164580171,-0.0513419489276194
NOCAP,True,FULLB,HLV,OFF,1.178450074534543,-0.12050073835561348,0.6035455369047009,0.041036799523731515,-0.14518359026983296,0.070775934273684,-0.053293078167154825
NOCAP,True,FULLB,HLV,V2,1.2212983744748935,-0.09120671927333002,0.4871821539524978,0.01972729130966222,-0.13130346728422593,0.041883848377377714,-0.023638934823447085
NOCAP,True,FULLB,HLV,V3,1.0570264446546918,-0.12574681125579246,0.5760805099991688,0.03639188630433354,-0.13158473585844466,0.06579697818781033,-0.053293078167154825
NOCAP,True,FULLB,RP05,OFF,1.2318095382525394,-0.11836495332921027,0.5996345935616468,0.040219207232390364,-0.1458952169759422,0.06981520805238706,-0.05147473468776842
