Date,prob,prob_scaled,raw,wind5
2021-01-07,0.017533856,0.0,0.002406575175920985,0.0
2021-01-08,0.012078272,0.0,-0.003989812610494131,0.0
2021-01-11,0.01965163,0.0,0.006984175062481426,0.0
2021-01-12,0.018247016,0.0,0.0007988120363900462,0.0
2021-01-13,0.014021506,0.0,0.00400964514693171,0.0
2021-01-14,0.023318978,0.0,0.005503060111726234,0.0
2021-01-15,0.024821626,0.0,0.0019665373187716653,0.0
2021-01-19,0.02706617,0.0,-0.003134651169494497,0.0
2021-01-20,0.029289123,0.0,0.0,0.0
2021-01-21,0.02258399,0.0,0.0,0.0
2021-01-22,0.028861724,0.0,0.0,0.0
2021-01-25,0.023412868,0.0,0.0,0.0
2021-01-26,0.028237035,0.0,0.0,0.0
2021-01-27,0.023098258,0.0,0.0,0.0
2021-01-28,0.044019684,0.011180612473979598,0.0,0.0
2021-01-29,0.053866304,0.027275107796496615,0.0,0.0
2021-02-01,0.05245178,0.024963036692646174,-2.235626492262575e-05,0.0
2021-02-02,0.060236484,0.03768729178556293,0.0013418984420097142,0.0
2021-02-03,0.059448585,0.036399455472848806,0.0,0.0
2021-02-04,0.055006407,0.029138628252705984,0.0,0.0
2021-02-05,0.07323999,0.05894177882496034,-1.7815002050237433e-05,0.0
2021-02-08,0.09521116,0.09485409605545919,0.001154375096890063,0.0
2021-02-09,0.28565714,0.4061418032922672,0.001647047623632091,0.0
2021-02-10,0.09879333,0.10070921492817621,0.0007222377404693396,0.0
2021-02-11,0.22389399,0.3051887105275446,0.0012421437103854011,0.0
2021-02-12,0.15136707,0.18664203225982104,0.010531512733711,0.0
2021-02-16,0.17633632,0.227454764554666,0.00422038011476934,0.0
2021-02-17,0.030749625,0.0,-0.0012830654898634275,0.0
2021-02-18,0.027003407,0.0,0.0,0.0
2021-02-19,0.043445896,0.010242744918112964,-1.8024585816445303e-05,0.0
2021-02-22,0.036391806,0.0,-0.0009421206045828385,0.0
2021-02-23,0.050530124,0.02182205568295135,0.0005728147996529646,0.0
2021-02-24,0.0324777,0.0,-0.0013694512966847027,0.0
2021-02-25,0.030886713,0.0,0.005311542795552329,0.0
2021-02-26,0.07848896,0.06752132607308012,-0.014450568370391288,0.0
2021-03-01,0.07690308,0.06492917644972182,0.016745486636589695,0.0
2021-03-02,0.14033273,0.16860618610875844,0.0007594726673499314,0.0
2021-03-03,0.06746784,0.04950708390895608,0.0,0.0
2021-03-04,0.04888055,0.019125795301792647,-1.0069291000283032e-05,0.0
2021-03-05,0.10799482,0.115749231095655,0.002244102981571575,0.0
2021-03-08,0.07773167,0.06628351748209298,-0.0005031248426670053,0.0
2021-03-09,0.073788136,0.059837735376853406,0.0,0.0
2021-03-10,0.06474859,0.04506242285091743,0.0,0.0
2021-03-11,0.08039725,0.07064045953341315,0.0,0.0
2021-03-12,0.12599312,0.14516780877978455,-9.91858350278278e-06,0.0
2021-03-15,0.1128476,0.12368119457294843,0.0006876364281189849,0.0
2021-03-16,0.0754677,0.06258301269568278,-0.0005691338098419947,0.0
2021-03-17,0.10884894,0.11714530654924292,0.0010739767585904194,0.0
2021-03-18,0.084321596,0.07705488297666464,0.0006843608366020366,0.0
2021-03-19,0.08677176,0.08105971901087367,0.0009692907696086758,0.0
2021-03-22,0.08378427,0.07617660905669651,0.00022093009341070816,0.0
2021-03-23,0.01547882,0.0,0.0,0.0
2021-03-24,0.020288832,0.0,0.0,0.0
2021-03-25,0.022231728,0.0,0.0,0.0
2021-03-26,0.025280554,0.0,0.0,0.0
2021-03-29,0.02675192,0.0,0.0,0.0
2021-03-30,0.07449242,0.06098889663578417,0.0,0.0
2021-03-31,0.25215873,0.35138799630533835,0.0,0.0
2021-04-01,0.05733539,0.032945399324361975,-2.2540911403787456e-05,0.0
2021-04-05,0.053128578,0.02606927895167674,-0.0011702685185241298,0.0
2021-04-06,0.052314434,0.02473854520717504,0.0008313369917983672,0.0
2021-04-07,0.056787066,0.03204915049756107,0.00018979038446042523,0.0
2021-04-08,0.3362026,0.48875934634416934,-0.0019993331654331245,0.0
2021-04-09,0.20369005,0.2721649827456909,-0.00029331562032896614,0.0
2021-04-12,0.32082435,0.4636233145691909,0.00048278977492250785,0.0
2021-04-13,0.07701485,0.06511186044524923,0.0008744662081318563,0.0
2021-04-14,0.20200637,0.2694129709258598,0.0005824571984362483,0.0
2021-04-15,0.35378295,0.5174947923218053,-0.0004879284025601391,0.0
2021-04-16,0.08597175,0.07975209325127386,-0.0015616988464267165,0.0
2021-04-19,0.065913774,0.04696693486295277,-0.00029408411959342063,0.0
2021-04-20,0.059122294,0.03586612683474949,-0.004463549612331047,0.0
2021-04-21,0.045037247,0.012843839371463587,0.0015433360365282385,0.0
2021-04-22,0.3277622,0.4749633374313483,-3.9344965912732033e-07,0.0
2021-04-23,0.19869643,0.2640028162441021,-3.555394796231978e-07,0.0
2021-04-26,0.2997166,0.42912225890936706,0.002059991401055379,0.0
2021-04-27,0.14928968,0.18324650416163119,0.002333383879460497,0.0
2021-04-28,0.02000842,0.0,0.0006250110682402845,0.0
2021-04-29,0.014145304,0.0,-0.0012467691268316318,0.0
2021-04-30,0.018507408,0.0,-0.0010917028379088863,0.0
2021-05-03,0.03771899,0.000882001642855332,0.006604352997178296,0.0
2021-05-04,0.04395701,0.01107817011877817,-0.002322189911799669,0.0
2021-05-05,0.010870781,0.0,0.0,0.0
2021-05-06,0.01435813,0.0,0.0,0.0
2021-05-07,0.017409198,0.0,0.0,0.0
2021-05-10,0.03881693,0.0026766061114179016,0.0,0.0
2021-05-11,0.018739024,0.0,0.0,0.0
2021-05-12,0.017432975,0.0,0.0,0.0
2021-05-13,0.038982753,0.0029476484650247286,0.0,0.0
2021-05-14,0.037193682,2.3377121379532446e-05,0.0,0.0
2021-05-17,0.04584533,0.014164666214401283,0.0,0.0
2021-05-18,0.043225426,0.009882382134855056,0.0,0.0
2021-05-19,0.036307264,0.0,0.0,0.0
2021-05-20,0.03749711,0.0005193371946981058,0.0,0.0
