Date,prob,prob_scaled,raw,joint
2020-05-06,0.03626235181533911,0.5800851074122064,-0.001611377629914788,0
2020-05-07,0.010134954562139737,0.14612001778955902,0.0006655484540448602,0
2020-05-08,0.020016462425236706,0.31024771117817873,0.0009706237513084509,0
2020-05-11,0.015542781943842314,0.23594175822629512,-0.00047439323710930337,0
2020-05-12,0.011167578055945227,0.16327146011245924,-0.0020554652484638344,0
2020-05-13,0.005240249672321636,0.06482102632854705,0.00014224516089273923,0
2020-05-14,0.008867457311409673,0.12506742105828006,0.0002923897841889522,0
2020-05-15,0.01997287078722401,0.30952367238802864,-0.0006097199495257886,0
2020-05-18,0.01280569996230026,0.19047997663689545,0.0009749397339956828,0
2020-05-19,0.9999694346175049,1.0,-0.0020670973280225873,1
2020-05-20,9.792068015106364e-08,0.0,-0.00045629279001455065,0
2020-05-21,1.9915699800019898e-06,0.0,0.0,0
2020-05-22,3.7249830829650803e-06,0.0,0.0,0
2020-05-26,6.359301524026128e-06,0.0,0.0,0
2020-05-27,3.4987014468458615e-07,0.0,0.0,0
2020-05-28,1.958495219374474e-07,0.0,0.0,0
2020-05-29,2.7352493091055307e-06,0.0,-5.649470171184459e-05,0
2020-06-01,7.090886787641354e-05,0.0,0.021242643351575476,0
2020-06-02,4.8069383151044864e-05,0.0,0.01284890132756027,0
2020-06-03,0.000860515033490932,0.0,-0.010456557706863653,0
2020-06-04,0.011119411481896255,0.16247143355713833,0.0,0
2020-06-05,0.013961230401074162,0.20967285167012548,0.0,0
2020-06-08,0.0020283558759727214,0.01147282001150562,0.0,0
2020-06-09,0.003819488628272273,0.04122278239180176,0.0,0
2020-06-10,0.0005405919519243822,0.0,0.0,0
2020-06-11,0.00047858340859254346,0.0,0.0,0
2020-06-12,0.0013381124058923454,8.166014322726022e-06,-4.4184639224374613e-05,0
2020-06-15,0.0026275952243969653,0.02142593378798407,0.006676725173665293,0
2020-06-16,0.002558947769120628,0.02028572840155912,0.00659312322083533,0
2020-06-17,0.0039292354095430155,0.04304563031302448,0.004175526659706259,0
2020-06-18,0.008196250768775858,0.11391896242665257,0.0,0
2020-06-19,0.012383701985576265,0.18347076756739353,0.0,0
