tbar,stor,zcut,trail,cb,cool,scale,train_t
1.0,1.5,0.23958333333333304,0.6,0.99,1,0.439638612881742,2.8832815208820803
1.0,1.5,0.23958333333333304,0.6,0.99,2,0.439638612881742,2.549899272361014
1.0,1.5,0.23958333333333304,0.6,0.99,3,0.439638612881742,2.129739492076599
1.0,1.5,0.23958333333333304,0.6,0.99,4,0.439638612881742,2.6676121060208513
1.0,1.5,0.23958333333333304,0.6,0.99,5,0.439638612881742,1.631412136401755
1.0,1.5,0.23958333333333304,0.6,0.99,7,0.439638612881742,1.7972564120630063
1.0,1.5,0.23958333333333304,0.6,0.99,10,0.439638612881742,2.5113403469516187
1.0,1.5,0.23958333333333304,0.6,0.99,13,0.439638612881742,2.548240422430515
1.0,1.5,0.23958333333333304,0.6,0.995,0,0.439638612881742,2.9296091980573133
1.0,1.5,0.23958333333333304,0.6,0.995,1,0.439638612881742,2.8832815208820803
1.0,1.5,0.23958333333333304,0.6,0.995,2,0.439638612881742,2.549899272361014
1.0,1.5,0.23958333333333304,0.6,0.995,3,0.439638612881742,2.129739492076599
1.0,1.5,0.23958333333333304,0.6,0.995,4,0.439638612881742,2.6676121060208513
1.0,1.5,0.23958333333333304,0.6,0.995,5,0.439638612881742,1.631412136401755
1.0,1.5,0.23958333333333304,0.6,0.995,7,0.439638612881742,1.7972564120630063
1.0,1.5,0.23958333333333304,0.6,0.995,10,0.439638612881742,2.5113403469516187
1.0,1.5,0.23958333333333304,0.6,0.995,13,0.439638612881742,2.548240422430515
1.0,1.5,0.23958333333333304,0.6,0.999,0,0.439638612881742,2.9296091980573133
1.0,1.5,0.23958333333333304,0.6,0.999,1,0.439638612881742,2.8832815208820803
1.0,1.5,0.23958333333333304,0.6,0.999,2,0.439638612881742,2.549899272361014
1.0,1.5,0.23958333333333304,0.6,0.999,3,0.439638612881742,2.129739492076599
1.0,1.5,0.23958333333333304,0.6,0.999,4,0.439638612881742,2.6676121060208513
1.0,1.5,0.23958333333333304,0.6,0.999,5,0.439638612881742,1.631412136401755
1.0,1.5,0.23958333333333304,0.6,0.999,7,0.439638612881742,1.7972564120630063
1.0,1.5,0.23958333333333304,0.6,0.999,10,0.439638612881742,2.5113403469516187
1.0,1.5,0.23958333333333304,0.6,0.999,13,0.439638612881742,2.548240422430515
1.0,1.5,0.23958333333333304,0.65,0.5,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.5,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.5,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.5,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.5,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.5,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.5,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.5,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.5,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.75,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.75,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.75,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.75,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.75,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.75,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.75,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.75,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.75,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.9,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.9,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.9,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.9,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.9,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.9,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.9,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.9,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.9,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.95,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.95,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.95,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.95,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.95,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.95,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.95,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.95,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.95,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.99,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.99,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.99,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.99,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.99,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.99,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.99,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.99,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.99,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.995,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.995,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.995,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.995,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.995,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.995,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.995,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.995,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.995,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.65,0.999,0,0.439638612881742,3.311530915028457
1.0,1.5,0.23958333333333304,0.65,0.999,1,0.439638612881742,3.405516241306362
1.0,1.5,0.23958333333333304,0.65,0.999,2,0.439638612881742,3.0161879479079334
1.0,1.5,0.23958333333333304,0.65,0.999,3,0.439638612881742,2.964688752439827
1.0,1.5,0.23958333333333304,0.65,0.999,4,0.439638612881742,2.7566017712122797
1.0,1.5,0.23958333333333304,0.65,0.999,5,0.439638612881742,2.4101738078459722
1.0,1.5,0.23958333333333304,0.65,0.999,7,0.439638612881742,1.8536608816783542
1.0,1.5,0.23958333333333304,0.65,0.999,10,0.439638612881742,2.4172997527000555
1.0,1.5,0.23958333333333304,0.65,0.999,13,0.439638612881742,2.999032223899953
1.0,1.5,0.23958333333333304,0.7,0.5,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.5,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.5,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.5,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.5,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.5,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.5,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.5,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.5,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.75,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.75,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.75,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.75,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.75,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.75,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.75,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.75,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.75,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.9,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.9,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.9,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.9,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.9,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.9,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.9,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.9,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.9,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.95,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.95,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.95,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.95,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.95,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.95,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.95,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.95,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.95,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.99,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.99,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.99,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.99,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.99,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.99,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.99,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.99,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.99,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.995,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.995,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.995,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.995,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.995,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.995,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.995,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.995,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.995,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.7,0.999,0,0.439638612881742,2.9933708173849833
1.0,1.5,0.23958333333333304,0.7,0.999,1,0.439638612881742,3.2826077088572205
1.0,1.5,0.23958333333333304,0.7,0.999,2,0.439638612881742,2.8863840675817456
1.0,1.5,0.23958333333333304,0.7,0.999,3,0.439638612881742,3.2453147152847706
1.0,1.5,0.23958333333333304,0.7,0.999,4,0.439638612881742,2.5832274318839143
1.0,1.5,0.23958333333333304,0.7,0.999,5,0.439638612881742,2.371624635079883
1.0,1.5,0.23958333333333304,0.7,0.999,7,0.439638612881742,1.916168278549151
1.0,1.5,0.23958333333333304,0.7,0.999,10,0.439638612881742,2.338066551104117
1.0,1.5,0.23958333333333304,0.7,0.999,13,0.439638612881742,2.80584419103801
1.0,1.5,0.23958333333333304,0.75,0.5,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.5,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.5,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.5,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.5,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.5,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.5,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.5,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.5,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.75,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.75,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.75,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.75,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.75,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.75,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.75,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.75,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.75,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.9,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.9,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.9,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.9,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.9,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.9,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.9,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.9,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.9,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.95,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.95,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.95,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.95,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.95,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.95,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.95,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.95,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.95,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.99,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.99,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.99,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.99,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.99,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.99,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.99,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.99,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.99,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.995,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.995,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.995,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.995,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.995,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.995,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.995,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.995,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.995,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.75,0.999,0,0.439638612881742,3.247071728859681
1.0,1.5,0.23958333333333304,0.75,0.999,1,0.439638612881742,3.235880880910858
1.0,1.5,0.23958333333333304,0.75,0.999,2,0.439638612881742,3.2470029518262606
1.0,1.5,0.23958333333333304,0.75,0.999,3,0.439638612881742,3.1965483611751235
1.0,1.5,0.23958333333333304,0.75,0.999,4,0.439638612881742,3.1318413076381404
1.0,1.5,0.23958333333333304,0.75,0.999,5,0.439638612881742,2.6181298035168616
1.0,1.5,0.23958333333333304,0.75,0.999,7,0.439638612881742,2.552335796705505
1.0,1.5,0.23958333333333304,0.75,0.999,10,0.439638612881742,2.334304819353495
1.0,1.5,0.23958333333333304,0.75,0.999,13,0.439638612881742,3.2515429081557183
1.0,1.5,0.23958333333333304,0.8,0.5,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.5,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.5,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.5,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.5,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.5,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.5,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.5,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.5,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.75,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.75,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.75,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.75,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.75,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.75,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.75,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.75,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.75,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.9,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.9,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.9,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.9,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.9,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.9,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.9,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.9,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.9,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.95,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.95,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.95,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.95,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.95,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.95,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.95,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.95,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.95,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.99,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.99,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.99,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.99,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.99,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.99,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.99,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.99,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.99,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.995,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.995,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.995,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.995,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.995,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.995,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.995,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.995,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.995,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.8,0.999,0,0.439638612881742,3.1841661094331033
1.0,1.5,0.23958333333333304,0.8,0.999,1,0.439638612881742,2.840941850843203
1.0,1.5,0.23958333333333304,0.8,0.999,2,0.439638612881742,2.9816546433895863
1.0,1.5,0.23958333333333304,0.8,0.999,3,0.439638612881742,2.8640481824626924
1.0,1.5,0.23958333333333304,0.8,0.999,4,0.439638612881742,2.701309635090203
1.0,1.5,0.23958333333333304,0.8,0.999,5,0.439638612881742,2.4047987792203775
1.0,1.5,0.23958333333333304,0.8,0.999,7,0.439638612881742,2.6376639600642893
1.0,1.5,0.23958333333333304,0.8,0.999,10,0.439638612881742,2.213781884826997
1.0,1.5,0.23958333333333304,0.8,0.999,13,0.439638612881742,3.9145136386560364
1.0,1.5,0.23958333333333304,0.85,0.5,0,0.439638612881742,3.3559073428206134
1.0,1.5,0.23958333333333304,0.85,0.5,1,0.439638612881742,3.2207489815249137
1.0,1.5,0.23958333333333304,0.85,0.5,2,0.439638612881742,3.371534469118992
1.0,1.5,0.23958333333333304,0.85,0.5,3,0.439638612881742,3.187220152720625
1.0,1.5,0.23958333333333304,0.85,0.5,4,0.439638612881742,3.0058331785940613
1.0,1.5,0.23958333333333304,0.85,0.5,5,0.439638612881742,2.6582727991052306
1.0,1.5,0.23958333333333304,0.85,0.5,7,0.439638612881742,2.8689433529851684
1.0,1.5,0.23958333333333304,0.85,0.5,10,0.439638612881742,3.0034932385259316
1.0,1.5,0.23958333333333304,0.85,0.5,13,0.439638612881742,3.468037341130987
1.0,1.5,0.23958333333333304,0.85,0.75,0,0.439638612881742,3.3559073428206134
1.0,1.5,0.23958333333333304,0.85,0.75,1,0.439638612881742,3.2207489815249137
1.0,1.5,0.23958333333333304,0.85,0.75,2,0.439638612881742,3.371534469118992
1.0,1.5,0.23958333333333304,0.85,0.75,3,0.439638612881742,3.187220152720625
1.0,1.5,0.23958333333333304,0.85,0.75,4,0.439638612881742,3.0058331785940613
1.0,1.5,0.23958333333333304,0.85,0.75,5,0.439638612881742,2.6582727991052306
1.0,1.5,0.23958333333333304,0.85,0.75,7,0.439638612881742,2.8689433529851684
1.0,1.5,0.23958333333333304,0.85,0.75,10,0.439638612881742,3.0034932385259316
1.0,1.5,0.23958333333333304,0.85,0.75,13,0.439638612881742,3.468037341130987
1.0,1.5,0.23958333333333304,0.85,0.9,0,0.439638612881742,3.3559073428206134
1.0,1.5,0.23958333333333304,0.85,0.9,1,0.439638612881742,3.2207489815249137
1.0,1.5,0.23958333333333304,0.85,0.9,2,0.439638612881742,3.371534469118992
1.0,1.5,0.23958333333333304,0.85,0.9,3,0.439638612881742,3.187220152720625
1.0,1.5,0.23958333333333304,0.85,0.9,4,0.439638612881742,3.0058331785940613
1.0,1.5,0.23958333333333304,0.85,0.9,5,0.439638612881742,2.6582727991052306
1.0,1.5,0.23958333333333304,0.85,0.9,7,0.439638612881742,2.8689433529851684
1.0,1.5,0.23958333333333304,0.85,0.9,10,0.439638612881742,3.0034932385259316
1.0,1.5,0.23958333333333304,0.85,0.9,13,0.439638612881742,3.468037341130987
1.0,1.5,0.23958333333333304,0.85,0.95,0,0.439638612881742,3.3559073428206134
1.0,1.5,0.23958333333333304,0.85,0.95,1,0.439638612881742,3.2207489815249137
1.0,1.5,0.23958333333333304,0.85,0.95,2,0.439638612881742,3.371534469118992
1.0,1.5,0.23958333333333304,0.85,0.95,3,0.439638612881742,3.187220152720625
1.0,1.5,0.23958333333333304,0.85,0.95,4,0.439638612881742,3.0058331785940613
1.0,1.5,0.23958333333333304,0.85,0.95,5,0.439638612881742,2.6582727991052306
1.0,1.5,0.23958333333333304,0.85,0.95,7,0.439638612881742,2.8689433529851684
1.0,1.5,0.23958333333333304,0.85,0.95,10,0.439638612881742,3.0034932385259316
1.0,1.5,0.23958333333333304,0.85,0.95,13,0.439638612881742,3.468037341130987
1.0,1.5,0.23958333333333304,0.85,0.99,0,0.439638612881742,3.3559073428206134
1.0,1.5,0.23958333333333304,0.85,0.99,1,0.439638612881742,3.2207489815249137
1.0,1.5,0.23958333333333304,0.85,0.99,2,0.439638612881742,3.371534469118992
1.0,1.5,0.23958333333333304,0.85,0.99,3,0.439638612881742,3.187220152720625
1.0,1.5,0.23958333333333304,0.85,0.99,4,0.439638612881742,3.0058331785940613
1.0,1.5,0.23958333333333304,0.85,0.99,5,0.439638612881742,2.6582727991052306
